 S0C    S1C    S0U    S1U      EC       EU        OC         OU       PC     PU    YGC     YGCT    FGC    FGCT     GCT   
274432.0 262720.0 79073.6  0.0   7152384.0 4918420.1 15379136.0 9214994.1  50240.0 50160.0    144   16.462   0      0.000   16.462
274432.0 353600.0 224.0   0.0   6982336.0 5643184.7 15379136.0 9606451.0  50240.0 50167.7    146   16.873   0      0.000   16.873
360000.0 348416.0 153624.1  0.0   6981120.0 507242.6 15379136.0 9794652.3  50240.0 50167.7    148   17.289   0      0.000   17.289
328832.0 348416.0  0.0   106502.9 6981120.0 4447935.3 15379136.0 9966689.2  50240.0 50168.8    149   17.526   0      0.000   17.526
328832.0 316800.0 70577.0 137333.7 7043904.0 7043904.0 15379136.0 10122273.1 50240.0 50168.8    151   17.744   0      0.000   17.744
311040.0 300672.0 69369.6  0.0   7077824.0 974968.4 15379136.0 10284358.8 50240.0 50168.9    152   18.252   0      0.000   18.252
289600.0 300672.0  0.0   71406.2 7077824.0 307319.3 15379136.0 10351608.4 50240.0 50169.1    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 4016099.8 15379136.0 10351608.4 50240.0 50169.1    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215753.4 15379136.0 10351608.4 50240.0 50169.8    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215776.5 15379136.0 10351608.4 50240.0 50169.8    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215797.6 15379136.0 10351608.4 50240.0 50170.2    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215820.3 15379136.0 10351608.4 50240.0 50170.2    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215841.0 15379136.0 10351608.4 50240.0 50170.2    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215884.6 15379136.0 10351608.4 50240.0 50170.6    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215907.1 15379136.0 10351608.4 50240.0 50170.6    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215927.8 15379136.0 10351608.4 50240.0 50170.8    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215948.9 15379136.0 10351608.4 50240.0 50170.8    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5215969.7 15379136.0 10351608.4 50240.0 50171.0    153   18.415   0      0.000   18.415
289600.0 300672.0  0.0   71406.2 7077824.0 5216017.5 15379136.0 10351608.4 50240.0 50171.0    153   18.415   0      0.000   18.415
